school_id,year,state,district,school_type,location,management,enrollment_boys,enrollment_girls,total_enrollment,num_teachers,pupil_teacher_ratio,num_classrooms,has_electricity,has_drinking_water,has_toilet_boys,has_toilet_girls,has_library,has_computer_lab,has_playground,has_boundary_wall,infrastructure_score,gender_parity_index,dropout_rate_boys,dropout_rate_girls,avg_dropout_rate,dropout_risk
SCH00269,2023,Bihar,Bihar_District_2,Higher Secondary,Urban,Government,295,342,637,18,35.39,15,0,1,1,1,1,1,1,0,0.75,1.159,20.36,16.33,18.34,Medium
SCH00269,2024,Bihar,Bihar_District_2,Higher Secondary,Urban,Government,301,314,615,17,36.18,19,1,1,0,1,0,1,0,1,0.625,1.043,25.68,24.81,25.25,High
SCH00270,2022,Sikkim,Sikkim_District_3,Primary,Urban,Government,347,308,655,26,25.19,14,1,1,1,1,0,1,1,1,0.875,0.888,3.8,0.0,1.9,Low
SCH00270,2023,Sikkim,Sikkim_District_3,Primary,Urban,Government,377,343,720,27,26.67,16,0,0,0,1,1,0,1,1,0.5,0.91,23.77,21.31,22.54,High
SCH00270,2024,Sikkim,Sikkim_District_3,Primary,Urban,Government,278,294,572,25,22.88,18,0,1,1,1,1,0,1,0,0.625,1.058,17.7,14.3,16.0,Medium
SCH00271,2022,Sikkim,Sikkim_District_1,Secondary,Urban,Private,92,106,198,4,49.5,4,1,1,1,1,1,1,0,1,0.875,1.152,6.74,3.4,5.07,Low
SCH00271,2023,Sikkim,Sikkim_District_1,Secondary,Urban,Private,111,97,208,5,41.6,4,0,1,0,1,1,0,1,1,0.625,0.874,20.64,21.69,21.17,High
SCH00271,2024,Sikkim,Sikkim_District_1,Secondary,Urban,Private,99,112,211,5,42.2,5,1,1,1,1,1,1,0,1,0.875,1.131,17.81,18.23,18.02,Medium
SCH00272,2022,Tamil Nadu,Tamil Nadu_District_1,Higher Secondary,Urban,Government,278,279,557,21,26.52,11,1,1,1,1,0,1,1,1,0.875,1.004,20.13,16.34,18.23,Medium
SCH00272,2023,Tamil Nadu,Tamil Nadu_District_1,Higher Secondary,Urban,Government,239,249,488,21,23.24,14,1,1,1,0,1,0,1,1,0.75,1.042,13.36,18.77,16.06,Medium
SCH00272,2024,Tamil Nadu,Tamil Nadu_District_1,Higher Secondary,Urban,Government,297,269,566,18,31.44,18,1,1,1,1,0,0,0,0,0.5,0.906,2.18,0.0,1.09,Low
SCH00273,2022,Chhattisgarh,Chhattisgarh_District_4,Primary,Rural,Private,30,29,59,3,19.67,3,1,1,1,1,0,0,1,0,0.625,0.967,12.53,8.25,10.39,Medium
SCH00273,2023,Chhattisgarh,Chhattisgarh_District_4,Primary,Rural,Private,30,29,59,3,19.67,3,0,1,1,1,0,0,0,1,0.5,0.967,37.72,37.1,37.41,High
SCH00273,2024,Chhattisgarh,Chhattisgarh_District_4,Primary,Rural,Private,32,30,62,3,20.67,3,1,0,1,1,0,0,0,1,0.5,0.938,32.26,36.14,34.2,High
SCH00274,2022,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,42,42,84,2,42.0,3,1,1,1,0,0,0,1,1,0.625,1.0,25.97,32.94,29.45,High
SCH00274,2023,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,40,43,83,2,41.5,3,0,1,1,0,1,1,0,0,0.5,1.075,20.73,27.72,24.23,High
SCH00274,2024,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,49,42,91,2,45.5,3,1,1,0,1,1,1,0,1,0.75,0.857,26.76,29.81,28.28,High
SCH00275,2022,West Bengal,West Bengal_District_1,Secondary,Rural,Government,339,372,711,21,33.86,15,0,1,1,1,1,0,1,1,0.75,1.097,12.26,10.06,11.16,Medium
SCH00275,2023,West Bengal,West Bengal_District_1,Secondary,Rural,Government,356,407,763,20,38.15,21,0,1,0,1,1,0,1,1,0.625,1.143,11.89,7.03,9.46,Low
SCH00275,2024,West Bengal,West Bengal_District_1,Secondary,Rural,Government,361,374,735,19,38.68,20,1,1,1,1,1,0,1,0,0.75,1.036,27.79,26.97,27.38,High
SCH00276,2022,Karnataka,Karnataka_District_2,Upper Primary,Rural,Government,253,241,494,12,41.17,15,0,1,1,1,1,0,1,1,0.75,0.953,15.19,15.6,15.39,Medium
SCH00276,2023,Karnataka,Karnataka_District_2,Upper Primary,Rural,Government,257,226,483,14,34.5,11,0,1,1,1,0,1,1,0,0.625,0.879,25.38,21.56,23.47,High
SCH00276,2024,Karnataka,Karnataka_District_2,Upper Primary,Rural,Government,231,249,480,15,32.0,10,1,1,1,0,1,0,1,1,0.75,1.078,29.59,38.34,33.96,High
SCH00277,2022,Arunachal Pradesh,Arunachal Pradesh_District_1,Primary,Rural,Aided,401,391,792,21,37.71,17,0,1,0,1,1,0,1,1,0.625,0.975,19.15,21.54,20.34,High
SCH00277,2023,Arunachal Pradesh,Arunachal Pradesh_District_1,Primary,Rural,Aided,339,407,746,21,35.52,15,1,1,1,1,1,0,1,0,0.75,1.201,18.88,17.98,18.43,Medium
SCH00277,2024,Arunachal Pradesh,Arunachal Pradesh_District_1,Primary,Rural,Aided,386,356,742,24,30.92,18,1,1,1,0,1,1,1,1,0.875,0.922,31.11,38.07,34.59,High
SCH00278,2022,Himachal Pradesh,Himachal Pradesh_District_3,Higher Secondary,Rural,Private,78,87,165,5,33.0,4,0,1,1,1,1,1,0,1,0.75,1.115,0.79,0.0,0.39,Low
SCH00278,2023,Himachal Pradesh,Himachal Pradesh_District_3,Higher Secondary,Rural,Private,81,78,159,5,31.8,4,0,1,1,0,1,0,1,1,0.625,0.963,11.05,17.49,14.27,Medium
SCH00278,2024,Himachal Pradesh,Himachal Pradesh_District_3,Higher Secondary,Rural,Private,71,79,150,5,30.0,4,1,1,0,1,0,1,1,0,0.625,1.113,21.57,22.9,22.24,High
SCH00279,2022,Andhra Pradesh,Andhra Pradesh_District_2,Secondary,Rural,Private,165,183,348,8,43.5,9,1,0,1,0,1,1,0,0,0.5,1.109,19.11,30.09,24.6,High
SCH00279,2023,Andhra Pradesh,Andhra Pradesh_District_2,Secondary,Rural,Private,189,171,360,9,40.0,8,1,1,1,0,0,1,0,1,0.625,0.905,22.14,34.3,28.22,High
SCH00279,2024,Andhra Pradesh,Andhra Pradesh_District_2,Secondary,Rural,Private,158,193,351,10,35.1,11,0,1,0,1,1,0,1,0,0.5,1.222,16.25,15.35,15.8,Medium
SCH00280,2022,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Urban,Government,173,201,374,11,34.0,10,0,1,1,1,0,1,1,1,0.75,1.162,24.32,28.64,26.48,High
SCH00280,2023,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Urban,Government,206,161,367,11,33.36,8,1,1,1,1,1,1,1,0,0.875,0.782,14.76,15.02,14.89,Medium
SCH00280,2024,Jammu and Kashmir,Jammu and Kashmir_District_1,Higher Secondary,Urban,Government,170,200,370,12,30.83,9,1,0,1,0,0,1,0,1,0.5,1.176,3.41,9.11,6.26,Low
SCH00281,2022,Telangana,Telangana_District_2,Higher Secondary,Rural,Government,140,158,298,6,49.67,7,0,1,1,0,1,0,1,1,0.625,1.129,18.49,27.4,22.94,High
SCH00281,2023,Telangana,Telangana_District_2,Higher Secondary,Rural,Government,151,155,306,8,38.25,6,0,0,1,1,0,0,1,1,0.5,1.026,19.3,18.02,18.66,Medium
SCH00281,2024,Telangana,Telangana_District_2,Higher Secondary,Rural,Government,165,150,315,8,39.38,6,1,1,1,1,0,0,1,1,0.75,0.909,26.72,27.75,27.24,High
SCH00282,2022,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Private,102,103,205,6,34.17,4,1,1,1,1,0,1,1,0,0.75,1.01,15.77,12.66,14.22,Medium
SCH00282,2023,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Private,112,112,224,5,44.8,5,1,1,1,0,1,1,1,1,0.875,1.0,23.92,30.43,27.18,High
SCH00282,2024,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Private,99,104,203,6,33.83,4,0,1,0,1,0,1,0,0,0.375,1.051,12.65,10.08,11.37,Medium
SCH00283,2022,Telangana,Telangana_District_3,Secondary,Urban,Private,265,282,547,13,42.08,14,1,1,1,1,0,0,1,1,0.75,1.064,15.09,16.05,15.57,Medium
SCH00283,2023,Telangana,Telangana_District_3,Secondary,Urban,Private,247,259,506,15,33.73,15,1,1,0,1,1,0,1,1,0.75,1.049,14.22,11.65,12.93,Medium
SCH00283,2024,Telangana,Telangana_District_3,Secondary,Urban,Private,262,280,542,14,38.71,16,1,1,1,1,1,1,1,1,1.0,1.069,10.3,6.04,8.17,Low
SCH00284,2022,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,317,312,629,18,34.94,14,0,1,1,1,1,0,1,1,0.75,0.984,16.66,16.71,16.68,Medium
SCH00284,2023,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,322,341,663,14,47.36,16,0,1,1,0,1,1,1,1,0.75,1.059,25.25,35.4,30.33,High
SCH00284,2024,Uttarakhand,Uttarakhand_District_1,Secondary,Rural,Government,362,318,680,19,35.79,18,0,1,1,1,0,1,1,1,0.75,0.878,25.67,27.84,26.75,High
SCH00285,2022,Rajasthan,Rajasthan_District_2,Primary,Urban,Government,259,259,518,17,30.47,10,1,1,1,1,1,1,0,0,0.75,1.0,6.31,1.85,4.08,Low
SCH00285,2023,Rajasthan,Rajasthan_District_2,Primary,Urban,Government,237,229,466,16,29.12,11,1,1,1,1,0,1,1,1,0.875,0.966,0.0,0.0,0.0,Low
SCH00285,2024,Rajasthan,Rajasthan_District_2,Primary,Urban,Government,247,221,468,15,31.2,14,1,1,1,1,0,0,0,1,0.625,0.895,20.95,17.14,19.05,Medium
SCH00286,2022,West Bengal,West Bengal_District_6,Secondary,Urban,Aided,325,389,714,16,44.62,21,1,0,0,1,1,1,1,1,0.75,1.197,16.81,11.85,14.33,Medium
SCH00286,2023,West Bengal,West Bengal_District_6,Secondary,Urban,Aided,278,318,596,18,33.11,13,0,1,1,1,1,0,1,0,0.625,1.144,0.0,0.0,0.0,Low
SCH00286,2024,West Bengal,West Bengal_District_6,Secondary,Urban,Aided,286,347,633,17,37.24,19,1,1,1,1,1,1,1,1,1.0,1.213,30.09,28.9,29.49,High
SCH00287,2022,Andhra Pradesh,Andhra Pradesh_District_4,Higher Secondary,Rural,Government,219,192,411,15,27.4,10,0,1,1,1,1,1,0,1,0.75,0.877,18.18,16.49,17.33,Medium
SCH00287,2023,Andhra Pradesh,Andhra Pradesh_District_4,Higher Secondary,Rural,Government,199,236,435,15,29.0,12,1,1,0,1,1,1,1,1,0.875,1.186,12.28,8.85,10.56,Medium
SCH00287,2024,Andhra Pradesh,Andhra Pradesh_District_4,Higher Secondary,Rural,Government,199,210,409,14,29.21,8,1,1,0,0,0,1,1,0,0.5,1.055,14.11,21.21,17.66,Medium
SCH00288,2022,Odisha,Odisha_District_2,Secondary,Rural,Private,321,345,666,16,41.62,17,1,1,1,1,1,0,1,0,0.75,1.075,24.95,29.64,27.3,High
SCH00288,2023,Odisha,Odisha_District_2,Secondary,Rural,Private,335,299,634,18,35.22,16,1,1,0,1,0,1,0,1,0.625,0.893,14.91,12.59,13.75,Medium
SCH00288,2024,Odisha,Odisha_District_2,Secondary,Rural,Private,310,303,613,13,47.15,16,0,1,0,1,1,1,1,0,0.625,0.977,20.77,23.62,22.19,High
SCH00289,2022,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Urban,Government,344,364,708,19,37.26,22,1,1,1,1,0,0,1,0,0.625,1.058,12.89,12.53,12.71,Medium
SCH00289,2023,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Urban,Government,395,335,730,17,42.94,21,1,1,0,1,0,0,0,1,0.5,0.848,23.93,23.29,23.61,High
SCH00289,2024,Jammu and Kashmir,Jammu and Kashmir_District_5,Upper Primary,Urban,Government,378,364,742,19,39.05,16,1,1,1,0,1,0,0,1,0.625,0.963,22.24,31.78,27.01,High
SCH00290,2022,Nagaland,Nagaland_District_3,Secondary,Rural,Private,107,110,217,6,36.17,6,1,1,1,1,1,1,1,0,0.875,1.028,16.99,17.92,17.45,Medium
SCH00290,2023,Nagaland,Nagaland_District_3,Secondary,Rural,Private,105,113,218,6,36.33,5,1,1,1,1,1,0,1,1,0.875,1.076,17.25,18.3,17.78,Medium
SCH00290,2024,Nagaland,Nagaland_District_3,Secondary,Rural,Private,97,91,188,6,31.33,6,1,0,0,1,1,0,1,1,0.625,0.938,5.36,2.28,3.82,Low
SCH00291,2022,Haryana,Haryana_District_4,Higher Secondary,Rural,Government,74,82,156,4,39.0,4,0,1,1,1,0,1,1,1,0.75,1.108,28.29,30.09,29.19,High
SCH00291,2023,Haryana,Haryana_District_4,Higher Secondary,Rural,Government,92,93,185,5,37.0,4,1,1,1,1,0,0,1,1,0.75,1.011,22.41,20.19,21.3,High
SCH00291,2024,Haryana,Haryana_District_4,Higher Secondary,Rural,Government,81,86,167,5,33.4,5,0,1,1,0,1,0,1,0,0.5,1.062,15.46,24.32,19.89,Medium
SCH00292,2022,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,143,120,263,11,23.91,6,0,1,1,1,1,1,1,0,0.75,0.839,9.81,9.86,9.83,Low
SCH00292,2023,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,148,151,299,8,37.38,6,1,1,1,1,1,0,1,1,0.875,1.02,13.09,11.25,12.17,Medium
SCH00292,2024,Uttarakhand,Uttarakhand_District_2,Upper Primary,Rural,Government,157,136,293,11,26.64,8,1,1,0,1,1,0,1,1,0.75,0.866,11.47,9.96,10.72,Medium
SCH00293,2022,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,113,116,229,8,28.62,5,0,1,0,1,1,0,1,1,0.625,1.027,14.24,14.71,14.48,Medium
SCH00293,2023,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,104,94,198,6,33.0,4,1,1,1,1,1,0,1,0,0.75,0.904,12.51,11.17,11.84,Medium
SCH00293,2024,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Rural,Government,123,104,227,8,28.38,7,1,1,1,1,1,0,1,1,0.875,0.846,6.12,5.62,5.87,Low
SCH00294,2022,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Private,258,282,540,19,28.42,15,0,1,0,0,1,0,1,0,0.375,1.093,8.16,15.73,11.94,Medium
SCH00294,2023,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Private,288,281,569,19,29.95,15,0,1,1,1,1,0,0,0,0.5,0.976,13.8,13.94,13.87,Medium
SCH00294,2024,Sikkim,Sikkim_District_3,Higher Secondary,Urban,Private,255,250,505,15,33.67,10,1,1,1,1,0,0,0,1,0.625,0.98,2.21,0.0,1.11,Low
SCH00295,2022,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,312,354,666,21,31.71,16,1,1,1,1,1,1,1,1,1.0,1.135,18.84,15.5,17.17,Medium
SCH00295,2023,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,351,324,675,18,37.5,18,0,0,0,1,0,0,1,0,0.25,0.923,20.87,23.27,22.07,High
SCH00295,2024,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,315,372,687,22,31.23,18,1,1,1,0,0,0,0,1,0.5,1.181,17.73,24.42,21.08,High
SCH00296,2022,Tripura,Tripura_District_4,Higher Secondary,Rural,Aided,171,206,377,14,26.93,9,1,1,1,0,0,0,0,1,0.5,1.205,27.42,35.19,31.31,High
SCH00296,2023,Tripura,Tripura_District_4,Higher Secondary,Rural,Aided,162,190,352,12,29.33,8,0,1,1,1,0,0,1,1,0.625,1.173,3.12,0.0,1.56,Low
SCH00296,2024,Tripura,Tripura_District_4,Higher Secondary,Rural,Aided,197,197,394,14,28.14,9,0,1,1,0,1,0,1,1,0.625,1.0,26.18,33.08,29.63,High
SCH00297,2022,Rajasthan,Rajasthan_District_1,Primary,Rural,Government,250,273,523,19,27.53,13,0,1,1,1,1,0,1,0,0.625,1.092,11.39,8.57,9.98,Low
SCH00297,2023,Rajasthan,Rajasthan_District_1,Primary,Rural,Government,285,270,555,17,32.65,12,1,1,1,1,1,1,1,1,1.0,0.947,6.66,2.05,4.35,Low
SCH00297,2024,Rajasthan,Rajasthan_District_1,Primary,Rural,Government,267,255,522,17,30.71,11,1,1,1,1,0,0,0,0,0.5,0.955,26.13,22.99,24.56,High
SCH00298,2022,Delhi,Delhi_District_2,Primary,Rural,Private,322,327,649,17,38.18,15,1,1,0,1,1,0,1,1,0.75,1.016,12.26,10.77,11.51,Medium
SCH00298,2023,Delhi,Delhi_District_2,Primary,Rural,Private,314,317,631,16,39.44,20,0,1,0,1,0,0,1,0,0.375,1.01,17.56,13.2,15.38,Medium
SCH00298,2024,Delhi,Delhi_District_2,Primary,Rural,Private,296,286,582,18,32.33,17,1,1,1,0,1,0,1,0,0.625,0.966,11.34,18.54,14.94,Medium
SCH00299,2022,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,428,413,841,22,38.23,26,0,1,1,1,1,0,1,1,0.75,0.965,21.48,19.5,20.49,High
SCH00299,2023,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,377,387,764,24,31.83,21,1,0,1,0,1,0,0,1,0.5,1.027,23.73,36.38,30.06,High
SCH00299,2024,Chhattisgarh,Chhattisgarh_District_2,Primary,Rural,Government,435,430,865,24,36.04,18,0,1,1,1,1,0,1,0,0.625,0.989,29.75,31.21,30.48,High
SCH00300,2022,Uttar Pradesh,Uttar Pradesh_District_5,Primary,Rural,Government,77,68,145,4,36.25,3,0,1,1,1,0,0,1,1,0.625,0.883,16.0,13.0,14.5,Medium
SCH00300,2023,Uttar Pradesh,Uttar Pradesh_District_5,Primary,Rural,Government,78,85,163,4,40.75,4,0,1,1,1,1,0,1,0,0.625,1.09,21.88,22.44,22.16,High
SCH00300,2024,Uttar Pradesh,Uttar Pradesh_District_5,Primary,Rural,Government,84,91,175,4,43.75,5,1,1,1,1,0,0,1,1,0.75,1.083,29.25,31.39,30.32,High
SCH00301,2022,Haryana,Haryana_District_5,Secondary,Rural,Aided,288,306,594,20,29.7,17,1,1,1,1,1,0,1,1,0.875,1.062,15.87,12.74,14.31,Medium
SCH00301,2023,Haryana,Haryana_District_5,Secondary,Rural,Aided,295,287,582,16,36.38,14,1,0,1,1,0,0,1,1,0.625,0.973,24.8,27.45,26.12,High
SCH00301,2024,Haryana,Haryana_District_5,Secondary,Rural,Aided,295,309,604,20,30.2,12,1,1,0,1,0,0,1,1,0.625,1.047,6.38,1.58,3.98,Low
SCH00302,2022,Haryana,Haryana_District_6,Upper Primary,Rural,Government,137,151,288,8,36.0,6,0,1,1,1,0,0,1,1,0.625,1.102,21.22,19.3,20.26,High
SCH00302,2023,Haryana,Haryana_District_6,Upper Primary,Rural,Government,153,135,288,8,36.0,8,1,1,1,1,1,1,1,1,1.0,0.882,19.39,20.83,20.11,High
SCH00302,2024,Haryana,Haryana_District_6,Upper Primary,Rural,Government,121,147,268,7,38.29,5,1,1,1,1,1,1,1,0,0.875,1.215,17.29,14.58,15.93,Medium
SCH00303,2022,Uttarakhand,Uttarakhand_District_3,Higher Secondary,Rural,Government,95,91,186,4,46.5,3,1,0,1,1,1,0,0,1,0.625,0.958,21.57,24.5,23.03,High
SCH00303,2023,Uttarakhand,Uttarakhand_District_3,Higher Secondary,Rural,Government,92,92,184,5,36.8,3,1,0,1,1,1,0,0,1,0.625,1.0,25.16,25.9,25.53,High
SCH00303,2024,Uttarakhand,Uttarakhand_District_3,Higher Secondary,Rural,Government,98,87,185,4,46.25,4,1,1,0,1,1,0,1,1,0.75,0.888,23.2,21.53,22.37,High
SCH00304,2022,Jammu and Kashmir,Jammu and Kashmir_District_2,Higher Secondary,Rural,Private,346,338,684,26,26.31,18,0,1,1,0,0,1,0,1,0.5,0.977,16.81,23.79,20.3,High
SCH00304,2023,Jammu and Kashmir,Jammu and Kashmir_District_2,Higher Secondary,Rural,Private,421,324,745,20,37.25,16,1,0,1,1,1,0,0,0,0.5,0.77,24.53,25.9,25.22,High
SCH00304,2024,Jammu and Kashmir,Jammu and Kashmir_District_2,Higher Secondary,Rural,Private,387,398,785,23,34.13,17,1,1,0,1,1,1,1,0,0.75,1.028,25.58,29.34,27.46,High
SCH00305,2022,Jharkhand,Jharkhand_District_2,Secondary,Rural,Government,145,173,318,10,31.8,6,1,1,1,1,0,1,0,0,0.625,1.193,16.51,16.85,16.68,Medium
SCH00305,2023,Jharkhand,Jharkhand_District_2,Secondary,Rural,Government,151,152,303,10,30.3,8,1,1,1,1,1,0,0,1,0.75,1.007,1.88,0.0,0.94,Low
SCH00305,2024,Jharkhand,Jharkhand_District_2,Secondary,Rural,Government,135,149,284,11,25.82,8,0,1,1,0,1,1,1,0,0.625,1.104,0.25,5.26,2.75,Low
SCH00306,2022,Uttar Pradesh,Uttar Pradesh_District_4,Upper Primary,Urban,Government,153,157,310,10,31.0,6,1,1,1,1,0,1,1,0,0.75,1.026,2.53,0.0,1.26,Low
SCH00306,2023,Uttar Pradesh,Uttar Pradesh_District_4,Upper Primary,Urban,Government,141,156,297,9,33.0,5,1,0,0,1,1,1,1,0,0.625,1.106,25.98,30.58,28.28,High
SCH00306,2024,Uttar Pradesh,Uttar Pradesh_District_4,Upper Primary,Urban,Government,151,148,299,7,42.71,6,1,1,1,0,1,1,1,1,0.875,0.98,13.88,21.14,17.51,Medium
SCH00307,2022,Telangana,Telangana_District_1,Secondary,Urban,Aided,173,182,355,14,25.36,7,1,1,1,0,0,0,1,1,0.625,1.052,5.14,11.4,8.27,Low
SCH00307,2023,Telangana,Telangana_District_1,Secondary,Urban,Aided,194,224,418,18,23.22,11,1,1,1,1,1,1,0,0,0.75,1.155,7.93,4.19,6.06,Low
SCH00307,2024,Telangana,Telangana_District_1,Secondary,Urban,Aided,240,173,413,18,22.94,11,0,0,1,1,1,1,1,0,0.625,0.721,9.08,8.26,8.67,Low
SCH00308,2022,Chhattisgarh,Chhattisgarh_District_2,Secondary,Rural,Government,343,288,631,18,35.06,13,1,1,0,1,0,0,1,1,0.625,0.84,25.88,34.14,30.01,High
SCH00308,2023,Chhattisgarh,Chhattisgarh_District_2,Secondary,Rural,Government,354,378,732,18,40.67,17,0,1,1,0,0,0,0,0,0.25,1.068,17.49,24.33,20.91,High
SCH00308,2024,Chhattisgarh,Chhattisgarh_District_2,Secondary,Rural,Government,351,304,655,16,40.94,14,1,1,0,1,1,0,0,0,0.5,0.866,23.52,23.16,23.34,High
SCH00309,2022,Goa,Goa_District_2,Primary,Rural,Private,333,338,671,26,25.81,15,1,1,0,1,1,0,0,1,0.625,1.015,13.3,9.05,11.17,Medium
SCH00309,2023,Goa,Goa_District_2,Primary,Rural,Private,327,343,670,25,26.8,21,1,1,1,1,1,0,0,0,0.625,1.049,16.28,15.67,15.97,Medium
SCH00309,2024,Goa,Goa_District_2,Primary,Rural,Private,387,351,738,25,29.52,17,1,1,1,0,1,1,1,1,0.875,0.907,17.25,29.11,23.18,High
SCH00310,2022,Nagaland,Nagaland_District_4,Secondary,Urban,Government,121,101,222,5,44.4,4,0,1,1,1,0,0,0,0,0.375,0.835,19.0,23.99,21.49,High
SCH00310,2023,Nagaland,Nagaland_District_4,Secondary,Urban,Government,120,113,233,5,46.6,4,1,1,1,1,0,0,1,1,0.75,0.942,0.0,0.0,0.0,Low
SCH00310,2024,Nagaland,Nagaland_District_4,Secondary,Urban,Government,120,101,221,5,44.2,5,1,1,1,1,0,1,1,1,0.875,0.842,12.65,12.84,12.74,Medium
SCH00311,2022,Uttarakhand,Uttarakhand_District_1,Higher Secondary,Rural,Government,258,282,540,16,33.75,13,1,1,0,1,0,0,1,1,0.625,1.093,15.97,11.47,13.72,Medium
SCH00311,2023,Uttarakhand,Uttarakhand_District_1,Higher Secondary,Rural,Government,257,242,499,16,31.19,12,0,1,1,1,1,0,0,1,0.625,0.942,16.17,11.58,13.88,Medium
SCH00311,2024,Uttarakhand,Uttarakhand_District_1,Higher Secondary,Rural,Government,293,218,511,15,34.07,10,1,1,1,1,0,0,0,1,0.625,0.744,16.92,17.78,17.35,Medium
SCH00312,2022,Uttarakhand,Uttarakhand_District_1,Primary,Urban,Private,384,319,703,16,43.94,22,1,1,1,1,1,1,1,0,0.875,0.831,20.52,25.06,22.79,High
SCH00312,2023,Uttarakhand,Uttarakhand_District_1,Primary,Urban,Private,317,345,662,18,36.78,16,0,1,1,0,1,0,1,1,0.625,1.088,32.8,43.46,38.13,High
SCH00312,2024,Uttarakhand,Uttarakhand_District_1,Primary,Urban,Private,326,274,600,17,35.29,13,1,1,1,1,0,0,0,1,0.625,0.84,10.91,11.82,11.37,Medium
SCH00313,2022,Haryana,Haryana_District_6,Higher Secondary,Rural,Government,298,321,619,22,28.14,19,1,1,1,1,0,0,0,1,0.625,1.077,5.18,0.32,2.75,Low
SCH00313,2023,Haryana,Haryana_District_6,Higher Secondary,Rural,Government,331,363,694,22,31.55,20,1,1,1,1,0,0,0,1,0.625,1.097,21.1,23.09,22.1,High
SCH00313,2024,Haryana,Haryana_District_6,Higher Secondary,Rural,Government,337,364,701,22,31.86,15,1,1,1,0,1,0,1,0,0.625,1.08,11.52,18.88,15.2,Medium
SCH00314,2022,Himachal Pradesh,Himachal Pradesh_District_6,Secondary,Rural,Private,187,191,378,10,37.8,12,0,0,1,1,1,0,0,1,0.5,1.021,26.39,26.78,26.59,High
SCH00314,2023,Himachal Pradesh,Himachal Pradesh_District_6,Secondary,Rural,Private,187,176,363,10,36.3,8,1,1,1,1,0,0,1,1,0.75,0.941,3.61,0.0,1.81,Low
SCH00314,2024,Himachal Pradesh,Himachal Pradesh_District_6,Secondary,Rural,Private,195,190,385,10,38.5,10,0,1,1,1,0,0,1,0,0.5,0.974,19.45,19.57,19.51,Medium
SCH00315,2022,Telangana,Telangana_District_3,Primary,Urban,Government,32,32,64,3,21.33,3,1,1,1,1,1,1,1,0,0.875,1.0,14.31,13.73,14.02,Medium
SCH00315,2023,Telangana,Telangana_District_3,Primary,Urban,Government,32,31,63,3,21.0,3,0,0,1,1,0,0,0,1,0.375,0.969,17.42,14.65,16.04,Medium
SCH00315,2024,Telangana,Telangana_District_3,Primary,Urban,Government,34,35,69,3,23.0,3,0,1,1,1,1,1,0,0,0.625,1.029,10.33,6.89,8.61,Low
SCH00316,2022,Himachal Pradesh,Himachal Pradesh_District_6,Higher Secondary,Urban,Government,215,198,413,9,45.89,9,1,1,1,0,1,1,1,1,0.875,0.921,19.44,24.87,22.16,High
SCH00316,2023,Himachal Pradesh,Himachal Pradesh_District_6,Higher Secondary,Urban,Government,207,219,426,11,38.73,10,1,1,1,1,1,0,1,1,0.875,1.058,15.62,11.16,13.39,Medium
SCH00316,2024,Himachal Pradesh,Himachal Pradesh_District_6,Higher Secondary,Urban,Government,224,195,419,11,38.09,11,1,0,1,1,0,1,1,0,0.625,0.871,24.05,22.61,23.33,High
SCH00317,2022,Mizoram,Mizoram_District_1,Higher Secondary,Urban,Government,395,368,763,25,30.52,19,0,1,0,1,1,0,1,0,0.5,0.932,20.44,19.28,19.86,Medium
SCH00317,2023,Mizoram,Mizoram_District_1,Higher Secondary,Urban,Government,352,413,765,24,31.88,20,1,1,0,1,0,1,1,1,0.75,1.173,0.74,0.0,0.37,Low
SCH00317,2024,Mizoram,Mizoram_District_1,Higher Secondary,Urban,Government,417,367,784,27,29.04,18,1,1,1,1,1,0,0,0,0.625,0.88,7.96,5.77,6.86,Low
SCH00318,2022,Haryana,Haryana_District_5,Higher Secondary,Rural,Government,269,302,571,14,40.79,12,1,1,1,1,1,0,1,1,0.875,1.123,31.09,37.37,34.23,High
